"","studytime","contrast","est","cil","ciu","measure","chi_pval","biomarker","chi_pval_adj","sig","sigFDR","outcome_group","pval","pval_adj","pval_adj_global","chi_sig","chi_sigFDR","study","visit","label","description","category","category_raw","label_f"
"2796","Elicit (1 mo.)","Nico",0.109577933028941,-0.163762646604948,0.382918512662831,"ATE",0.432032310995199,"Sm.c18.0",0.584254416251982,0,0,"tertiary",0.432032310995199,0.584254416251982,0.692644105688019,0,0,"Elicit","1 mo.","Sphingomyelin C18:0","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C18:0"
"2797","Elicit (1 mo.)","Control",-0.0607309787060657,-0.252132451932031,0.1306704945199,"MN",0.429884735662712,"Sm.c18.1",0.584254416251982,0,0,"tertiary",0.534014651741655,0.656159439488089,0.771283560289652,0,0,"Elicit","1 mo.","Sphingomyelin C18:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C18:1"
"2798","Elicit (1 mo.)","Nico",0.0466919298562372,-0.141064973761891,0.234448833474366,"MN",0.429884735662712,"Sm.c18.1",0.584254416251982,0,0,"tertiary",0.625968153631774,0.728876007160767,0.830025919258812,0,0,"Elicit","1 mo.","Sphingomyelin C18:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C18:1"
"2799","Elicit (1 mo.)","Nico",0.107422908562303,-0.159296105650786,0.374141922775391,"ATE",0.429884735662712,"Sm.c18.1",0.584254416251982,0,0,"tertiary",0.429884735662713,0.584254416251982,0.691031319842528,0,0,"Elicit","1 mo.","Sphingomyelin C18:1","Lipids","Sphingomyelins","Sphingomyelins","Sphingomyelin C18:1"
"2800","Elicit (1 mo.)","Control",0.907624871499183,0.856879423006305,0.95837031999206,"MN",0.4329367257119,"Hex3cer.d18.1.24.1.",0.584254416251982,1,1,"tertiary",3.20388454349348e-269,1.97928867353597e-267,4.176797483201e-267,0,0,"Elicit","1 mo.","Trihexosylceramide (d18:1/24:1)","Lipids","Trihexosylceramides","Trihexosylceramides","Trihexosylceramide (d18:1/24:1)"
"2801","Elicit (1 mo.)","Nico",0.875186279349605,0.81136902975727,0.939003528941941,"MN",0.4329367257119,"Hex3cer.d18.1.24.1.",0.584254416251982,1,1,"tertiary",3.88266777585289e-159,1.1361912017759e-157,2.09449843742905e-157,0,0,"Elicit","1 mo.","Trihexosylceramide (d18:1/24:1)","Lipids","Trihexosylceramides","Trihexosylceramides","Trihexosylceramide (d18:1/24:1)"
"2802","Elicit (1 mo.)","Nico",-0.0324385921495773,-0.113515360316925,0.0486381760177705,"ATE",0.4329367257119,"Hex3cer.d18.1.24.1.",0.584254416251982,0,0,"tertiary",0.4329367257119,0.584254416251982,0.693088634571937,0,0,"Elicit","1 mo.","Trihexosylceramide (d18:1/24:1)","Lipids","Trihexosylceramides","Trihexosylceramides","Trihexosylceramide (d18:1/24:1)"
"2803","Elicit (1 mo.)","Control",0.0463404758625731,-0.163194218513773,0.255875170238919,"MN",0.435784068586626,"Spermine",0.5866729833757,0,0,"tertiary",0.664678001996334,0.75652194290678,0.853956527265872,0,0,"Elicit","1 mo.","Spermine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermine"
"2804","Elicit (1 mo.)","Nico",-0.0595405071588553,-0.230522112137992,0.111441097820282,"MN",0.435784068586626,"Spermine",0.5866729833757,0,0,"tertiary",0.494914324127584,0.620456289097941,0.743321782512666,0,0,"Elicit","1 mo.","Spermine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermine"
"2805","Elicit (1 mo.)","Nico",-0.105880983021428,-0.372163989385183,0.160402023342327,"ATE",0.435784068586626,"Spermine",0.5866729833757,0,0,"tertiary",0.435784068586627,0.586672983375701,0.695256832343204,0,0,"Elicit","1 mo.","Spermine","Small Molecules","Biogenic Amines","Biogenic Amines","Spermine"
"2806","Elicit (1 mo.)","Control",-0.0532786486684029,-0.217011909371541,0.110454612034735,"MN",0.446371082533911,"Dha",0.598029691298444,0,0,"tertiary",0.523623129188625,0.645530953057374,0.764851562374123,0,0,"Elicit","1 mo.","Docosahexaenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Docosahexaenoic acid"
"2807","Elicit (1 mo.)","Nico",0.0484303984969188,-0.157027716867989,0.253888513861827,"MN",0.446371082533911,"Dha",0.598029691298444,0,0,"tertiary",0.644080665966706,0.739130753926705,0.841315057169187,0,0,"Elicit","1 mo.","Docosahexaenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Docosahexaenoic acid"
"2808","Elicit (1 mo.)","Nico",0.101709047165322,-0.160078996824455,0.363497091155098,"ATE",0.446371082533911,"Dha",0.598029691298444,0,0,"tertiary",0.446371082533912,0.598029691298446,0.703367165104806,0,0,"Elicit","1 mo.","Docosahexaenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Docosahexaenoic acid"
"2809","Elicit (1 mo.)","Control",0.0497258299512879,-0.146574902675241,0.246026562577817,"MN",0.446276263078369,"Fa.18.1.",0.598029691298444,0,0,"tertiary",0.619550591282615,0.725878236976448,0.8265605875853,0,0,"Elicit","1 mo.","Octadecenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Octadecenoic acid"
"2810","Elicit (1 mo.)","Nico",-0.051971846214924,-0.230407434786652,0.126463742356804,"MN",0.446276263078369,"Fa.18.1.",0.598029691298444,0,0,"tertiary",0.56808996278122,0.688894262391185,0.793215658107817,0,0,"Elicit","1 mo.","Octadecenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Octadecenoic acid"
"2811","Elicit (1 mo.)","Nico",-0.101697676166212,-0.363401870454365,0.160006518121941,"ATE",0.446276263078369,"Fa.18.1.",0.598029691298444,0,0,"tertiary",0.44627626307837,0.598029691298446,0.703367165104806,0,0,"Elicit","1 mo.","Octadecenoic acid","Small Molecules","Fatty Acids","Fatty Acids","Octadecenoic acid"
"2812","Elicit (1 mo.)","Control",0.0543741030905536,-0.144699287552423,0.253447493733531,"MN",0.448793076517076,"Fa.18.2.",0.599829208037246,0,0,"tertiary",0.592417081608243,0.707509350297998,0.807578670676138,0,0,"Elicit","1 mo.","Octadecadienoate","Small Molecules","Fatty Acids","Fatty Acids","Octadecadienoate"
"2813","Elicit (1 mo.)","Nico",-0.0505490158776571,-0.239359950607019,0.138261918851704,"MN",0.448793076517076,"Fa.18.2.",0.599829208037246,0,0,"tertiary",0.599772781635673,0.711597643407319,0.812324142641875,0,0,"Elicit","1 mo.","Octadecadienoate","Small Molecules","Fatty Acids","Fatty Acids","Octadecadienoate"
"2814","Elicit (1 mo.)","Nico",-0.104923118968211,-0.376427933298625,0.166581695362204,"ATE",0.448793076517076,"Fa.18.2.",0.599829208037246,0,0,"tertiary",0.448793076517076,0.599829208037246,0.705194745784767,0,0,"Elicit","1 mo.","Octadecadienoate","Small Molecules","Fatty Acids","Fatty Acids","Octadecadienoate"
"2815","Elicit (1 mo.)","Control",0.51856481889365,0.423358165405539,0.613771472381761,"MN",0.451511192707945,"Cer.d18.1.18.0.oh..",0.602014923610594,1,1,"tertiary",1.32695931439463e-26,1.15279590438034e-25,1.41025485831451e-25,0,0,"Elicit","1 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"2816","Elicit (1 mo.)","Nico",0.466335411749428,0.369358101924123,0.563312721574732,"MN",0.451511192707945,"Cer.d18.1.18.0.oh..",0.602014923610594,1,1,"tertiary",4.30550951753373e-21,3.54646413592408e-20,4.06735452248175e-20,0,0,"Elicit","1 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"2817","Elicit (1 mo.)","Nico",-0.0522294071442224,-0.188194375850409,0.0837355615619647,"ATE",0.451511192707945,"Cer.d18.1.18.0.oh..",0.602014923610594,0,0,"tertiary",0.451511192707946,0.602014923610594,0.708043414066069,0,0,"Elicit","1 mo.","Ceramide (d18:1/18:0(OH))","Lipids","Ceramides","Ceramides","Ceramide (d18:1/18:0(OH))"
"2818","Elicit (1 mo.)","Control",-0.0575157777074262,-0.23227791500311,0.117246359588257,"MN",0.464940125380851,"Ce.18.3.",0.618298619841365,0,0,"tertiary",0.518900212102161,0.641130039841781,0.761507966053115,0,0,"Elicit","1 mo.","Cholesteryl ester 18:3","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:3"
"2819","Elicit (1 mo.)","Nico",0.0418865929200287,-0.1584702733088,0.242243459148857,"MN",0.464940125380851,"Ce.18.3.",0.618298619841365,0,0,"tertiary",0.681989393100422,0.769921020434182,0.864029969684402,0,0,"Elicit","1 mo.","Cholesteryl ester 18:3","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:3"
"2820","Elicit (1 mo.)","Nico",0.0994023706274549,-0.167212298679337,0.366017039934247,"ATE",0.464940125380851,"Ce.18.3.",0.618298619841365,0,0,"tertiary",0.464940125380852,0.618298619841365,0.716319330911644,0,0,"Elicit","1 mo.","Cholesteryl ester 18:3","Lipids","Cholesteryl Esters","Cholesteryl Esters","Cholesteryl ester 18:3"
"2821","Elicit (1 mo.)","Control",-0.05084369059632,-0.236865456472626,0.135178075279986,"MN",0.465948060635849,"Dg.18.1_22.5.",0.618298619841365,0,0,"tertiary",0.592166117548415,0.707509350297998,0.80741200114976,0,0,"Elicit","1 mo.","Diacylglyceride (18:1_22:5)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (18:1_22:5)"
"2822","Elicit (1 mo.)","Nico",0.0494957401906311,-0.146077461867299,0.245068942248561,"MN",0.465948060635849,"Dg.18.1_22.5.",0.618298619841365,0,0,"tertiary",0.619874353475637,0.725878236976448,0.826660949264471,0,0,"Elicit","1 mo.","Diacylglyceride (18:1_22:5)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (18:1_22:5)"
"2823","Elicit (1 mo.)","Nico",0.100339430786951,-0.16939724061889,0.370076102192792,"ATE",0.465948060635849,"Dg.18.1_22.5.",0.618298619841365,0,0,"tertiary",0.465948060635849,0.618298619841365,0.716885470160033,0,0,"Elicit","1 mo.","Diacylglyceride (18:1_22:5)","Lipids","Diglycerides","Diglycerides","Diacylglyceride (18:1_22:5)"
"2824","Elicit (1 mo.)","Control",-0.0534399615872445,-0.193029847858179,0.0861499246836904,"MN",0.467508658267525,"Beta.ala",0.618892414277962,0,0,"tertiary",0.453047693766565,0.579734218030403,0.707756952395061,0,0,"Elicit","1 mo.","beta-Alanine","Small Molecules","Biogenic Amines","Biogenic Amines","beta-Alanine"
"2825","Elicit (1 mo.)","Nico",0.0449230171381773,-0.180043718952027,0.269889753228381,"MN",0.467508658267525,"Beta.ala",0.618892414277962,0,0,"tertiary",0.695516325772689,0.780438097133431,0.872536097605047,0,0,"Elicit","1 mo.","beta-Alanine","Small Molecules","Biogenic Amines","Biogenic Amines","beta-Alanine"
"2826","Elicit (1 mo.)","Nico",0.0983629787254218,-0.166988233058667,0.363714190509511,"ATE",0.467508658267525,"Beta.ala",0.618892414277962,0,0,"tertiary",0.467508658267526,0.618892414277963,0.718156466018968,0,0,"Elicit","1 mo.","beta-Alanine","Small Molecules","Biogenic Amines","Biogenic Amines","beta-Alanine"
"2827","Elicit (1 mo.)","Control",0.938739400873312,0.891753737165618,0.985725064581006,"MN",0.475005770356253,"Cer.d18.1.26.1.",0.619158837402797,1,1,"tertiary",0,0,0,0,0,"Elicit","1 mo.","Ceramide (d18:1/26:1)","Lipids","Ceramides","Ceramides","Ceramide (d18:1/26:1)"
"2828","Elicit (1 mo.)","Nico",0.913488942837896,0.862958823774636,0.964019061901156,"MN",0.475005770356253,"Cer.d18.1.26.1.",0.619158837402797,1,1,"tertiary",5.40742415457662e-275,3.53709156464071e-273,7.55301281019613e-273,0,0,"Elicit","1 mo.","Ceramide (d18:1/26:1)","Lipids","Ceramides","Ceramides","Ceramide (d18:1/26:1)"
"2829","Elicit (1 mo.)","Nico",-0.0252504580354159,-0.0945294203926788,0.0440285043218469,"ATE",0.475005770356253,"Cer.d18.1.26.1.",0.619158837402797,0,0,"tertiary",0.475005770356253,0.619158837402798,0.723787361587554,0,0,"Elicit","1 mo.","Ceramide (d18:1/26:1)","Lipids","Ceramides","Ceramides","Ceramide (d18:1/26:1)"
"2830","Elicit (1 mo.)","Control",-0.0516072099264122,-0.261953959284863,0.158739539432038,"MN",0.475505078365098,"Cer.d18.2.18.0.",0.619158837402797,0,0,"tertiary",0.630612844285344,0.731221567096249,0.833236663579015,0,0,"Elicit","1 mo.","Ceramide (d18:2/18:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/18:0)"
"2831","Elicit (1 mo.)","Nico",0.0495903594883733,-0.132107948453751,0.231288667430497,"MN",0.475505078365098,"Cer.d18.2.18.0.",0.619158837402797,0,0,"tertiary",0.592700383590842,0.707509350297998,0.807824080928309,0,0,"Elicit","1 mo.","Ceramide (d18:2/18:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/18:0)"
"2832","Elicit (1 mo.)","Nico",0.101197569414785,-0.176769508904848,0.379164647734419,"ATE",0.475505078365098,"Cer.d18.2.18.0.",0.619158837402797,0,0,"tertiary",0.475505078365098,0.619158837402798,0.723787361587554,0,0,"Elicit","1 mo.","Ceramide (d18:2/18:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/18:0)"
"2833","Elicit (1 mo.)","Control",-0.04175897396536,-0.139202958996825,0.0556850110661045,"MN",0.470133483649727,"Hex2cer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.400947873713711,0.539774861464464,0.664452175463697,0,0,"Elicit","1 mo.","Dihexosylceramide (d18:1/24:1)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/24:1)"
"2834","Elicit (1 mo.)","Nico",0.0573630454091497,-0.193610520751026,0.308336611569325,"MN",0.470133483649727,"Hex2cer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.654172332728506,0.746857940445686,0.846194143641867,0,0,"Elicit","1 mo.","Dihexosylceramide (d18:1/24:1)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/24:1)"
"2835","Elicit (1 mo.)","Nico",0.0991220193745097,-0.16986017791039,0.368104216659409,"ATE",0.470133483649727,"Hex2cer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.470133483649727,0.619158837402798,0.719926411336759,0,0,"Elicit","1 mo.","Dihexosylceramide (d18:1/24:1)","Lipids","Dihexosylceramides","Dihexosylceramides","Dihexosylceramide (d18:1/24:1)"
"2836","Elicit (1 mo.)","Control",-0.0521281287913067,-0.252625294513341,0.148369036930728,"MN",0.475067183678833,"Hexcer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.610346055461867,0.717446948915007,0.819170701067729,0,0,"Elicit","1 mo.","Hexosylceramide (d18:1/24:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/24:1)"
"2837","Elicit (1 mo.)","Nico",0.0471242429138752,-0.138059813829576,0.232308299657326,"MN",0.475067183678833,"Hexcer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.617950681365967,0.725618962702171,0.825270655565067,0,0,"Elicit","1 mo.","Hexosylceramide (d18:1/24:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/24:1)"
"2838","Elicit (1 mo.)","Nico",0.0992523717051819,-0.173101406549397,0.371606149959761,"ATE",0.475067183678833,"Hexcer.d18.1.24.1.",0.619158837402797,0,0,"tertiary",0.475067183678833,0.619158837402798,0.723787361587554,0,0,"Elicit","1 mo.","Hexosylceramide (d18:1/24:1)","Lipids","Hexosylceramides","Hexosylceramides","Hexosylceramide (d18:1/24:1)"
"2839","Elicit (1 mo.)","Control",-0.0497968957485267,-0.239842758041571,0.140248966544517,"MN",0.475359877845741,"Pc.aa.c34.3",0.619158837402797,0,0,"tertiary",0.60755902914396,0.716057668542327,0.81669130880977,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C34:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C34:3"
"2840","Elicit (1 mo.)","Nico",0.0449389198688675,-0.134455396471698,0.224333236209432,"MN",0.475359877845741,"Pc.aa.c34.3",0.619158837402797,0,0,"tertiary",0.623442000653449,0.727923838330674,0.828794459946621,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C34:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C34:3"
"2841","Elicit (1 mo.)","Nico",0.0947358156173942,-0.165396686325884,0.354868317560672,"ATE",0.475359877845741,"Pc.aa.c34.3",0.619158837402797,0,0,"tertiary",0.475359877845742,0.619158837402798,0.723787361587554,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C34:3","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C34:3"
"2842","Elicit (1 mo.)","Control",0.487579003322822,0.400840218485526,0.574317788160118,"MN",0.471619710166205,"Pc.aa.c42.0",0.619158837402797,1,1,"tertiary",3.14970812800735e-28,2.80198035067534e-27,3.43133941187653e-27,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C42:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C42:0"
"2843","Elicit (1 mo.)","Nico",0.534812341255928,0.43930477089038,0.630319911621477,"MN",0.471619710166205,"Pc.aa.c42.0",0.619158837402797,1,1,"tertiary",5.03046842916352e-28,4.43958801049987e-27,5.46504500734959e-27,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C42:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C42:0"
"2844","Elicit (1 mo.)","Nico",0.0472333379331065,-0.0813714170946294,0.175838092960842,"ATE",0.471619710166205,"Pc.aa.c42.0",0.619158837402797,0,0,"tertiary",0.471619710166207,0.619158837402798,0.721363538184267,0,0,"Elicit","1 mo.","Phosphatidylcholine aa C42:0","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine aa C42:0"
"2845","Elicit (1 mo.)","Control",0.341411176089934,0.255719969293684,0.427102382886183,"MN",0.472050687466827,"Pc.ae.c38.1",0.619158837402797,1,1,"tertiary",5.7691681496854e-15,4.22060196213826e-14,4.76519886661449e-14,0,0,"Elicit","1 mo.","Phosphatidylcholine ae C38:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:1"
"2846","Elicit (1 mo.)","Nico",0.296338895877892,0.208883444833945,0.383794346921838,"MN",0.472050687466827,"Pc.ae.c38.1",0.619158837402797,1,1,"tertiary",3.11032777796963e-11,2.03452028770719e-10,2.29952588651025e-10,0,0,"Elicit","1 mo.","Phosphatidylcholine ae C38:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:1"
"2847","Elicit (1 mo.)","Nico",-0.0450722802120419,-0.167912413027428,0.0777678526033445,"ATE",0.472050687466827,"Pc.ae.c38.1",0.619158837402797,0,0,"tertiary",0.472050687466836,0.619158837402798,0.721363538184267,0,0,"Elicit","1 mo.","Phosphatidylcholine ae C38:1","Lipids","Phosphatidylcholines","Phosphatidylcholines","Phosphatidylcholine ae C38:1"
"2848","Elicit (1 mo.)","Control",-0.0477613668396188,-0.228578338285067,0.13305560460583,"MN",0.484212284613755,"Cer.d18.2.24.0.",0.629023435152448,0,0,"tertiary",0.604661374303681,0.713782853742774,0.814896841799344,0,0,"Elicit","1 mo.","Ceramide (d18:2/24:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/24:0)"
"2849","Elicit (1 mo.)","Nico",0.0437742021829117,-0.138101456299162,0.225649860664985,"MN",0.484212284613755,"Cer.d18.2.24.0.",0.629023435152448,0,0,"tertiary",0.6371208736619,0.734936111527005,0.83739582619963,0,0,"Elicit","1 mo.","Ceramide (d18:2/24:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/24:0)"
"2850","Elicit (1 mo.)","Nico",0.0915355690225305,-0.164926474706781,0.347997612751842,"ATE",0.484212284613755,"Cer.d18.2.24.0.",0.629023435152448,0,0,"tertiary",0.484212284613757,0.62902343515245,0.729010375560534,0,0,"Elicit","1 mo.","Ceramide (d18:2/24:0)","Lipids","Ceramides","Ceramides","Ceramide (d18:2/24:0)"
"2851","Elicit (1 mo.)","Control",-0.0485298464168041,-0.244315953398619,0.147256260565011,"MN",0.486681320039805,"Sm..oh..c14.1",0.629806856359445,0,0,"tertiary",0.627094993279182,0.729424301805911,0.830956638561708,0,0,"Elicit","1 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"2852","Elicit (1 mo.)","Nico",0.0467976913953093,-0.139511762382017,0.233107145172636,"MN",0.486681320039805,"Sm..oh..c14.1",0.629806856359445,0,0,"tertiary",0.622501037029348,0.727887647924958,0.828518480796931,0,0,"Elicit","1 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"2853","Elicit (1 mo.)","Nico",0.0953275378121134,-0.173274214092514,0.363929289716741,"ATE",0.486681320039805,"Sm..oh..c14.1",0.629806856359445,0,0,"tertiary",0.486681320039805,0.629806856359457,0.730195596163433,0,0,"Elicit","1 mo.","Hydroxysphingomyelin C14:1","Lipids","Sphingomyelins","Sphingomyelins","Hydroxysphingomyelin C14:1"
"2854","Elicit (1 mo.)","Control",-0.0468503897180807,-0.24757722423668,0.153876444800519,"MN",0.487080842148492,"Tg.14.0_35.2.",0.629806856359445,0,0,"tertiary",0.647338374611742,0.74057641210726,0.842720719941878,0,0,"Elicit","1 mo.","Triacylglyceride (14:0_35:2)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (14:0_35:2)"
"2855","Elicit (1 mo.)","Nico",0.0400581932750162,-0.1020064865405,0.182122873090532,"MN",0.487080842148492,"Tg.14.0_35.2.",0.629806856359445,0,0,"tertiary",0.580500345388054,0.699367696718869,0.801328077661642,0,0,"Elicit","1 mo.","Triacylglyceride (14:0_35:2)","Lipids","Triglycerides","Triglycerides","Triacylglyceride (14:0_35:2)"
