"study","visit","biomarker","label","category","outcome_class","arm","mean","mean_cil","mean_ciu","N","raw_mean","raw_sd","raw_median","raw_q25","raw_q75"
"Elicit","5 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",42.544606117539,35.468314989772,49.620897245306,99,42.8998483580844,39.8541631727075,33.1034371099619,22.1879521669852,48.2343104374252
"Elicit","5 mo.","Dslnh_nmol.ml","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Nico",39.5140032805328,34.5948102943915,44.4331962666742,100,39.4830082080062,26.5851755739058,34.6339839834899,20.519043261052,49.6865013828712
"Elicit","5 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","Control",8747.64906019331,8092.49124227415,9402.80687811248,99,8747.64906019331,3334.46413389117,8212.480251478,6634.04031166635,10531.6835393836
"Elicit","5 mo.","Sum_nmol.ml","Total sum of HMO concentrations","Bioactive","secondary","Nico",8871.87828999867,8206.34908780148,9537.40749219586,100,8871.87828999867,3404.14056540437,8584.32656658038,6208.29274537257,10472.8219469115
"Elicit","5 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","Control",1127.19502620324,1027.31424494477,1227.07580746171,99,1127.51808890064,517.561489393941,1000.82901376675,776.722503170378,1320.06317045692
"Elicit","5 mo.","Sia_nmol.ml","HMO-bound Sialic Acid","Bioactive","secondary","Nico",1133.77750831725,1043.12067286765,1224.43434376684,100,1133.45235152844,472.748833681984,1016.01360694494,832.44040827528,1255.89676381383
"Elicit","5 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","Control",7272.26460960979,6685.59532930477,7858.93388991481,99,7341.22681998216,3183.79066364317,7182.40782408659,5393.73423203538,9387.3351932453
"Elicit","5 mo.","Fuc_nmol.ml","HMO-bound Fucose","Bioactive","secondary","Nico",7323.780317979,6768.20389743377,7879.35673852423,100,7316.21517294152,2947.84693592347,7009.19381894017,5462.96421455574,8903.39750025378
"Elicit","5 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",31.1942169824352,27.4125508368663,34.9758831280041,99,31.2188353252516,19.5796775075443,31.3176967354174,20.7829674743901,43.65100570758
"Elicit","5 mo.","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Nico",29.795293409771,26.0831829519379,33.5074038676041,100,29.795293409771,18.9872146121508,31.7999138637737,16.1797433255186,43.416974736347
"Elicit","5 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","Control",7.35160220954747,6.32471088597501,8.37849353311993,99,7.34748836248062,5.5595906899426,6.06269194047917,3.63714891775377,9.9024610546204
"Elicit","5 mo.","X3fl_pct","3-fucosyllactose","Individual HMO containing Fucose","secondary","Nico",7.86512295680355,6.60079248178246,9.12945343182463,100,7.86510627577978,6.46788128162579,5.769522614146,3.27484943490599,11.4030248107036
"Elicit","5 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","Control",4.19516424322065,3.67332985509745,4.71699863134385,99,4.22656259102337,2.7999638377161,4.50433573608054,2.29450798351352,5.54598260386161
"Elicit","5 mo.","Dflac_pct","Difucosyllactose","Individual HMO containing Fucose","secondary","Nico",3.90086985947564,3.31592214562996,4.48581757332132,100,3.91336438737544,3.24280848699478,3.79689557021043,0.869494994310522,5.80996932220618
"Elicit","5 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",3.05217811736604,2.7654976220229,3.33885861270917,99,3.04237025797181,1.5607929474478,2.61026591231166,1.88145055181079,3.91240748033521
"Elicit","5 mo.","X3.sl_pct","3’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Nico",3.1688683094019,2.87749402090047,3.46024259790332,100,3.174202923705,1.63871776913855,2.944401026349,1.92834907926529,4.17173048205555
"Elicit","5 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Control",1.51206117979535,1.3695037287919,1.6546186307988,99,1.53067609209643,0.784245804673845,1.3851594419995,0.906948209220114,1.98851866644278
"Elicit","5 mo.","X6.sl_pct","6’-sialyllactose","Individual HMO containing Sialic Acid","secondary","Nico",1.6283023813221,1.41748561614252,1.83911914650167,100,1.62233099498714,1.12446469565643,1.3984547876185,1.00276967504935,1.82973313769445
"Elicit","5 mo.","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","Control",12.6682965672023,10.8434449544192,14.4931481799854,99,12.6597924227433,9.30366151428048,10.8713413859871,6.67478532991625,15.2452552359623
"Elicit","5 mo.","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","Nico",12.4487914222329,11.0309243422079,13.8666585022579,100,12.5097399684769,7.82371500579919,10.5040608435917,7.81474258279615,16.3250725142026
"Elicit","5 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","Control",8.02043603102235,6.72361153835451,9.31726052369019,99,7.99789238859027,6.75126219858869,6.0589155639239,3.55177350395237,9.35562358553032
"Elicit","5 mo.","Lnnt_pct","Lacto-N-neotetraose","Other individual HMO","secondary","Nico",7.843527168272,6.80838874548982,8.87866559105418,100,7.9405844999943,5.92307874259598,5.84941674580835,4.14332086689338,10.047446787971
"Elicit","5 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",3.27075429604652,2.88851546360133,3.65299312849171,99,3.26442224049507,2.02715631613132,2.75245984344371,1.90906728148158,4.10418537139915
"Elicit","5 mo.","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Nico",3.82035666192328,3.17153703261447,4.46917629123209,100,3.80001117507915,3.3563368686692,2.71318371897731,2.19762064238405,4.24976951642221
"Elicit","5 mo.","Lnfp.ii_pct","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","Control",14.6226113967587,13.0070073885519,16.2382154049655,99,14.6121613770889,8.37965940791374,13.3092110401974,8.27955994355971,18.8264589105771
"Elicit","5 mo.","Lnfp.ii_pct","Lacto-N-fucopentaose II","Individual HMO containing Fucose","secondary","Nico",15.5714115304048,13.8239224763552,17.3189005844545,100,15.5745380331149,9.00795221118809,13.2819123290558,8.47773513653715,19.7699212684924
"Elicit","5 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Control",0.124706569532687,0.10691219320534,0.142500945860034,99,0.123894992098929,0.103426337503886,0.0929837085011974,0.0640937625058463,0.142649868434371
"Elicit","5 mo.","Lnfp.iii_pct","Lacto-N-fucopentaose III","Individual HMO containing Fucose","secondary","Nico",0.121493265874365,0.105315749285889,0.13767078246284,100,0.12095643712497,0.0852707994500692,0.0972945482655426,0.0722094817886527,0.141561972465294
"Elicit","5 mo.","Lstb_pct","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","Control",0.837329560590344,0.733606231918083,0.941052889262604,99,0.828052062085425,0.585314357849188,0.692817417510632,0.444817017818729,1.00814204691656
"Elicit","5 mo.","Lstb_pct","Sialyl-lacto-N-tetraose b","Individual HMO containing Sialic Acid","secondary","Nico",0.798773764110629,0.720103663334869,0.877443864886388,100,0.800277897230827,0.434866899724156,0.651204188720336,0.490856585428949,1.03964117769644
"Elicit","5 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Control",0.373219049022511,0.328604560834767,0.417833537210256,99,0.372389985812478,0.245116529978354,0.310946305692635,0.212919382352055,0.438542779273833
"Elicit","5 mo.","Lstc_pct","Sialyl-lacto-N-tetraose c","Individual HMO containing Sialic Acid","secondary","Nico",0.370884442198818,0.333566574100024,0.408202310297613,100,0.370264992135241,0.196941162473868,0.337167279903859,0.206408799200181,0.490843394349833
"Elicit","5 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Control",6.2366281612887,5.62564037406406,6.84761594851334,99,6.27482025018905,3.20264664974667,6.51716344911661,4.40119821322935,8.5847698574343
"Elicit","5 mo.","Dflnt_pct","Difucosyllacto-N-tetrose","Individual HMO containing Fucose","secondary","Nico",6.09046062426192,5.51800380156449,6.66291744695935,100,6.10270316170124,3.08354929381305,6.29270980113471,4.65676163348067,8.21412989701626
"Elicit","5 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","Control",0.716336357100715,0.578791191455647,0.853881522745783,99,0.714673604023441,0.708964371958625,0.564891646671235,0.39944206190372,0.78656289632206
"Elicit","5 mo.","Lnh_pct","Lacto-N-hexaose","Other individual HMO","secondary","Nico",0.651802998607611,0.575160419062865,0.728445578152358,100,0.652814919390949,0.401948746780786,0.54171746952918,0.353835666348237,0.890335020176995
"Elicit","5 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",1.15921371510385,1.0392318680409,1.27919556216679,99,1.14830541684893,0.658553742859619,1.01760869302684,0.696308245395356,1.37847093452514
"Elicit","5 mo.","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Nico",1.16483454735913,1.06740186914623,1.26226722557203,100,1.16458515652477,0.534892517998675,1.05378325287341,0.780850430954863,1.40119894356522
"Elicit","5 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",1.13277374660065,0.992706107341202,1.27284138586009,99,1.13021489665847,0.731987287565277,0.960309583828741,0.674195715297113,1.38925033218222
"Elicit","5 mo.","Flnh_pct","Fucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Nico",1.15585860350413,0.989568845300691,1.32214836170758,100,1.15666768475229,0.906336630445855,0.848567075864035,0.575117442984147,1.57545128590667
"Elicit","5 mo.","Dflnh_pct","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Control",0.595100607829293,0.510711947351367,0.679489268307219,99,0.594726830655939,0.430685020333725,0.524982266720854,0.267151061399985,0.798946489930957
"Elicit","5 mo.","Dflnh_pct","Difucosyllacto-N-hexaose","Individual HMO containing Fucose","secondary","Nico",0.632238242035013,0.539911802215185,0.724564681854841,100,0.633585610749078,0.474772393865005,0.502116027420412,0.280787866109056,0.829448391385171
"Elicit","5 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Control",2.41826937068604,2.08865875563804,2.74787998573404,99,2.43191627363499,1.80312815101846,2.11899272143326,1.23316921638885,3.21278181559342
"Elicit","5 mo.","Fdslnh_pct","Fucodisialyllacto-Nhexaose","Individual HMO containing Fucose","secondary","Nico",2.3350859859774,2.0339835077553,2.63618846419949,100,2.33367271946997,1.5901294804132,1.78911882926481,1.223989757357,2.98297058142458
"Elicit","5 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Control",0.477568490760102,0.418016700248093,0.537120281272112,99,0.480804630250988,0.332046109199021,0.399232266316915,0.291510615443624,0.588609320117259
"Elicit","5 mo.","Dslnh_pct","Disialyllacto-N-hexaose","Individual HMO containing Sialic Acid","secondary","Nico",0.469275543769892,0.413519019145968,0.525032068393815,100,0.469299752637125,0.290856288333474,0.414055788895175,0.252873822242713,0.599459010526002
"Elicit","5 mo.","Fgf.21","FGF-21","Bioactive","secondary","Control",16.2628761032656,11.6543175047933,20.8714347017379,99,16.3500447921202,24.3364857495136,8.30112611318995,3.48702791402616,20.2753124695394
"Elicit","5 mo.","Fgf.21","FGF-21","Bioactive","secondary","Nico",12.6591888288188,9.82140590413364,15.4969717535039,100,12.6007558170486,14.9583025413114,7.89413314906991,2.79186572567456,17.0189423648217
"Elicit","5 mo.","Insulin","Insulin","Bioactive","secondary","Control",51.5368148804338,46.2756272665969,56.7980024942708,99,51.4323764900551,27.4941657925329,45.0485493940983,30.9615523397251,66.5927882606907
"Elicit","5 mo.","Insulin","Insulin","Bioactive","secondary","Nico",53.9963394767765,47.9361838450735,60.0564951084794,100,53.975618268469,31.7345223131958,48.3923141007773,32.7189348620049,65.6872866058865
"Elicit","5 mo.","Leptin","Leptin","Bioactive","secondary","Control",238.378007949151,173.960567755958,302.795448142344,99,237.077624596158,335.913503584352,90.4263919433094,41.424183735441,301.128659306424
"Elicit","5 mo.","Leptin","Leptin","Bioactive","secondary","Nico",384.712853058985,206.587665262432,562.838040855538,100,377.368281246229,910.807610505649,125.834525738241,41.3906702906413,374.431166295881
"Elicit","5 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","Control",673470.866889651,301769.034529677,1045172.69924963,99,673470.866889651,1891798.27303668,119144.377136416,26088.7165208431,329257.233440903
"Elicit","5 mo.","Calprotectin","Calprotectin (S100A8/A9)","Bioactive","secondary","Nico",1282133.28188267,337208.106103045,2227058.45766229,100,1282133.28188267,4833233.63050598,83473.4016631648,29834.5355977437,495785.722555723
"Elicit","5 mo.","Iga","Secretory IgA","Bioactive","secondary","Control",509660519.750563,475507154.98709,543813884.514036,99,508826476.229881,180760389.147652,505179957.182672,386930079.341331,612803713.25406
"Elicit","5 mo.","Iga","Secretory IgA","Bioactive","secondary","Nico",618151750.713449,461778173.465583,774525327.961315,100,617256555.932883,807907002.364411,478484478.054304,408175540.236722,582305141.436836
"Misame","14-21 days","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","Control",1.95611621846557,1.84524668265286,2.06698575427829,154,2.02955006765871,0.877631490922659,1.89519026635717,1.44439001561545,2.44197237124845
"Misame","14-21 days","Dslnt_pct","Disialyllacto-N-tetraose","Individual HMO containing Sialic Acid","secondary","BEP",2.18984853157879,2.05437192225281,2.32532514090477,122,2.17347084013586,0.867371013710265,2.01246299488745,1.50351771866771,2.64884576207611
"Misame","14-21 days","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",9.70538683424102,8.75940361335863,10.6513700551234,154,9.62601716100253,6.04743558684337,9.57620030169155,4.25121649428286,14.0901150884464
"Misame","14-21 days","Lnfp.i_pct","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",8.32931336339395,7.46577779890874,9.19284892787915,122,8.23770550104899,6.02203034748825,6.70014398284153,2.52719131622263,12.4110051976457
"Misame","14-21 days","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",30.8808314461181,27.842417144896,33.9192457473402,154,30.3351841162389,18.3863359819302,31.8630976712032,19.3432330478726,43.231148639796
"Misame","14-21 days","X2.fl_pct","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",26.7604618241887,23.9892859898048,29.5316376585726,122,26.5762752648506,19.4359452064713,28.8585745706485,0.719654404196946,41.3747123555206
"Misame","14-21 days","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","Control",14.0314736146022,12.4900534817046,15.5728937474998,154,14.7342632530841,10.5457754272371,12.0901228295317,7.4526919985806,19.452413760187
"Misame","14-21 days","Lnt_pct","Lacto-N-tetrose","Other individual HMO","secondary","BEP",16.2563277689417,14.5934876684637,17.9191678694198,122,15.8590795698916,11.1600665927688,12.1741090591207,8.71709964018177,18.6542262151706
"Misame","14-21 days","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","Control",6398.39223804019,5663.14580148409,7133.6386745963,154,6442.18493713265,4703.51204234814,6028.54229909237,2662.5619549364,9487.27471928802
"Misame","14-21 days","X2.fl_nmol.ml","2’-fucosyllactose","Individual HMO containing Fucose","secondary","BEP",5610.18826904485,4918.0869040632,6302.2896340265,122,5378.07092113014,4406.71487361516,5534.29305664402,118.078380480722,8234.63107264116
"Misame","14-21 days","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","Control",2011.50386119306,1771.48604623372,2251.52167615239,154,2028.28314292094,1514.76474891267,1711.43125083902,723.548985495488,3011.8709378942
"Misame","14-21 days","Lnfp.i_nmol.ml","Lacto-N-fucopentaose I","Individual HMO containing Fucose","secondary","BEP",1728.44912998653,1502.86938917973,1954.02887079333,122,1656.74839961729,1428.01029468566,1328.44298821371,395.292749111295,2600.24703642101
"Misame","14-21 days","Lnh_nmol.ml","Lacto-N-hexaose","Other individual HMO","secondary","Control",247.784770446733,225.735218156793,269.834322736672,154,259.116137271221,165.197712873312,208.615732804811,151.336413543393,318.368729355273
